10
22 67
14 62 99
41 56 47
29 45 96
9 46 22
41 65 69
2 28 6
47 51 59
16 51 49
21 34 39
33 55 80
25 72 55
8 56 89
51 74 65
44 72 93
7 19 20
41 59 81
24 30 74
26 44 22
56 57 57
32 51 86
8 61 91
26 34 33
2 29 56
4 61 22
19 34 24
23 51 52
19 58 79
52 62 4
13 72 29
38 55 51
15 28 45
3 76 78
23 68 59
32 39 45
13 38 83
8 19 93
10 35 53
5 71 48
24 38 95
21 67 88
1 59 55
26 37 13
40 51 53
21 60 63
3 34 33
7 23 15
48 66 52
28 61 54
12 45 50
24 28 93
17 65 32
1 73 88
1 61 37
3 42 31
31 61 76
59 74 49
49 50 35
19 37 55
36 43 63
5 15 41
13 65 92
9 35 93
27 47 33
2 55 55
11 19 57
6 75 4
30 64 37
22 53 44
39 58 15
52 53 61
27 51 87
49 53 79
19 20 47
16 19 36
32 63 85
19 71 80
12 54 89
24 35 97
43 58 13
21 41 59
23 65 92
13 47 15
26 39 94
18 54 95
37 39 19
31 60 85
12 28 6
44 52 36
12 53 8
14 50 49
34 51 80
16 30 92
12 26 33
14 73 65
53 75 14
48 53 52
3 36 36
44 48 46
11 29 11
10 25 95
24 50 93
14 15 55
8 17 79
44 68 50
2 31 61
48 56 66
22 58 54
11 28 33
29 73 70
57 68 41
48 70 12
42 52 74
26 29 7
43 66 98
27 41 13
13 53 87
21 70 27
32 58 59
14 63 29
6 62 30
35 64 42
66 76 70
13 60 71
56 75 15
42 59 95
2 18 21
45 64 84
1 27 20
39 46 29
9 59 29
41 67 97
7 11 33
20 36 27
33 39 92
22 66 58
14 72 55
47 52 11
20 47 2
36 68 36
63 71 15
8 42 65
11 72 89
18 36 72
42 51 93
64 71 64
43 51 16
5 45 18
11 57 42
13 75 92
16 46 46
46 64 54
25 63 71
39 69 40
18 57 10
33 43 92
9 70 60
17 67 37
38 54 69
45 67 21
8 49 43
74 76 66
23 60 77
13 35 49
20 34 76
1 57 87
21 42 94
34 60 59
27 52 20
25 60 79
49 60 41
10 12 95
36 59 75
15 68 13
22 33 100
54 69 96
30 54 97
28 37 97
21 74 28
28 30 69
30 51 31
42 50 69
20 49 57
6 72 75
27 66 43
24 66 79
41 66 72
6 27 75
28 67 88
6 36 52
35 40 47
8 51 92
15 74 9
31 53 97
2 49 40
18 74 31
8 50 3
7 43 86
52 76 50
38 63 7
5 8 60
38 57 92
32 45 59
29 44 35
7 20 57
70 71 88
15 51 86
19 23 46
12 49 41
25 31 67
26 67 58
1 38 25
15 62 95
5 75 83
5 24 19
43 59 12
59 75 81
20 74 74
17 45 39
3 15 82
5 6 47
36 65 90
35 51 44
21 32 91
3 17 18
20 53 27
5 53 92
42 72 4
27 34 45
17 55 74
46 63 78
25 36 59
8 18 5
20 42 56
32 65 35
48 65 80
25 34 3
3 45 25
45 51 78
27 57 89
50 60 33
67 76 81
28 39 88
12 57 41
29 69 83
4 57 7
38 76 4
15 17 59
40 62 51
5 32 67
24 71 54
40 44 25
10 17 97
20 35 6
57 62 81
23 30 93
42 62 37
25 38 68
17 52 32
24 74 82
28 62 41
2 7 47
14 59 55
3 24 87
6 18 40
30 39 43
12 25 10
14 49 93
4 75 68
26 42 54
4 34 31
42 64 90
12 63 13
41 75 17
10 50 25
24 43 77
11 70 59
5 26 79
16 60 92
41 46 77
43 44 53
13 49 36
30 44 71
43 57 19
9 12 1
62 63 8
5 68 64
23 62 81
9 57 82
67 68 9
6 22 92
36 38 74
4 24 80
7 50 64
39 66 25
4 18 85
6 46 99
5 17 41
16 49 57
3 21 96
11 46 74
30 50 99
24 44 97
52 59 81
5 43 24
39 56 46
20 61 2
16 24 37
22 64 57
8 43 71
11 54 62
21 68 42
25 40 37
3 75 3
74 75 73
25 46 43
1 69 36
9 66 46
33 53 61
6 59 39
37 49 21
5 69 27
52 71 79
36 62 53
1 30 4
4 20 77
35 49 2
8 37 55
2 45 77
49 68 74
4 17 30
4 71 75
33 57 85
31 49 93
40 50 80
16 45 40
64 69 39
57 64 56
45 72 25
7 32 52
28 63 91
39 76 10
3 43 99
70 76 6
48 63 22
62 70 1
25 57 77
25 33 55
19 42 57
1 4 2
13 57 73
28 46 64
48 52 36
17 51 12
19 50 88
7 58 61
3 54 64
57 59 79
34 68 72
21 54 51
54 74 35
15 30 62
30 49 63
7 51 46
37 41 56
10 66 84
13 68 50
12 13 94
9 20 58
42 71 52
4 7 62
21 43 2
48 57 82
5 23 56
24 37 62
48 67 64
3 47 3
10 19 40
26 71 61
11 59 5
54 63 100
11 43 14
16 17 13
28 69 69
29 67 91
44 60 47
20 64 92
32 52 4
29 30 66
64 66 28
20 69 70
29 34 78
34 42 95
52 72 77
3 62 47
2 10 85
40 76 10
10 71 37
33 46 16
40 55 13
20 40 42
45 74 51
30 41 67
5 30 85
10 14 7
22 62 87
28 31 8
28 55 95
37 53 88
12 62 88
21 61 89
33 45 14
20 76 90
5 59 49
37 46 48
19 57 75
7 66 40
32 68 47
10 55 15
9 61 93
33 73 41
44 47 88
10 40 92
12 68 28
56 70 93
18 40 39
25 61 1
15 18 19
49 56 37
21 24 11
33 38 27
23 61 85
5 57 76
26 47 73
26 27 59
21 72 80
64 68 63
20 56 97
39 48 68
12 71 9
60 73 68
6 13 64
1 24 97
55 65 35
34 58 34
18 71 54
33 51 95
26 51 42
18 56 45
7 68 75
69 72 75
40 60 8
27 62 69
13 29 71
2 6 10
18 69 58
36 74 99
48 74 34
30 62 23
41 43 93
6 55 66
9 47 15
42 44 16
42 45 97
11 40 52
27 39 54
51 53 1
13 76 1
28 40 52
12 75 60
63 65 22
33 65 14
27 35 10
51 59 79
18 49 1
35 39 43
51 66 11
23 55 17
4 44 91
36 47 67
11 63 82
5 62 55
17 33 54
16 47 57
38 51 26
11 22 100
35 68 70
24 70 19
47 74 66
33 71 85
12 29 21
52 73 15
9 25 81
9 16 75
48 68 47
4 47 46
18 60 12
7 42 40
40 66 30
28 43 3
30 67 30
8 16 87
3 49 36
31 43 3
19 38 4
13 27 76
10 30 85
5 37 63
35 55 63
45 59 55
14 75 100
21 52 99
49 54 90
5 66 6
51 64 28
11 17 66
29 38 78
25 48 52
45 46 53
16 43 35
2 47 84
10 70 8
1 70 35
38 71 25
4 39 45
2 41 66
28 32 30
37 55 98
21 65 83
1 55 24
8 54 6
46 48 19
47 48 69
18 64 4
15 23 99
10 13 59
49 71 18
53 65 16
11 20 52
5 74 8
26 75 21
61 65 4
9 54 12
10 65 86
27 67 30
37 40 100
36 71 50
20 44 53
8 74 91
38 70 3
26 45 42
15 22 54
7 18 92
5 67 93
60 63 31
60 65 78
33 35 64
54 64 94
2 69 75
4 13 74
6 54 11
36 69 98
46 60 39
35 60 19
51 65 50
2 22 77
8 38 65
52 66 91
37 52 8
48 75 70
62 75 78
4 55 3
26 36 94
2 68 99
8 12 87
34 36 29
23 48 88
26 65 9
14 53 28
11 61 67
1 29 65
56 71 76
44 51 83
5 11 60
8 66 29
3 7 92
31 45 21
65 72 81
39 51 88
41 70 6
30 36 24
4 59 15
17 49 69
11 42 19
7 29 64
24 65 95
31 41 14
6 7 85
34 48 74
33 48 76
13 43 46
4 56 6
12 34 78
44 75 82
29 35 52
8 10 97
20 62 67
40 69 28
34 45 47
62 66 26
13 73 1
15 73 47
63 73 15
45 54 37
